id,cover,created_at,game_engines,game_modes,genres,keywords,name,parent_game,platforms,player_perspectives,release_dates,screenshots,slug,summary,themes,updated_at,url,websites,checksum,game_type,alternative_names,artworks,external_games,first_release_date,involved_companies,similar_games,storyline,tags,videos,language_supports,collections,age_ratings,aggregated_rating,aggregated_rating_count,hypes,total_rating,total_rating_count,franchises,rating,rating_count,game_localizations,status,game_status,bundles,dlcs,ports,multiplayer_modes,expanded_games,version_parent,version_title,remakes,expansions,remasters,standalone_expansions,franchise,category
251744,460611.0,1685774424,,[1],"[13, 31, 32]",,Dolos: Your Best Future,,[6],[5],[593535],"[1062562, 1062554, 1062556, 1062558, 1062560, 1062564]",dolos-your-best-future,"A sci-fi political thriller. Live the life of an operator of DOLOS, a social regulation system predicting everyone's future. Analyze applicants' profiles and decide about their lifetime career. Apply DOLOS' logic or find how to counter it ... but don't get fired!",,1754673190,https://www.igdb.com/games/dolos-your-best-future,"[728935, 555342, 728934, 728938, 728939, 728936, 728937]",6cb26dd7-1c21-2aab-811c-19e4b0f1884e,0,"[173335, 173334]","[168706, 108977]","[2710496, 2709704]",,"[266234, 266233]","[87975, 29348, 79134, 109339, 65827, 25311, 35994, 111130, 114520, 36269]",,"[268435469, 268435487, 268435488]",,"[703461, 703462, 703463, 703464]",,,,,,,,,,,,,,,,,,,,,,,,,,
19424,178349.0,1465066937,,"[1, 2]",[5],"[114, 167, 558, 575, 1440, 1448, 2543, 4134, 4372, 4541, 4647, 4917, 5328, 6832, 12708]",Armored Core: Master of Arena,,"[9, 7, 38]",[2],"[767381, 767386, 767382, 767383, 767384, 767385]","[1066353, 1066352, 1581147, 1581146]",armored-core-master-of-arena,"Behind the scenes in Isaac City, two corporations are embroiled in a vicious fight for control and supremacy over the general populace. During one of the most violent encounters between the corporations, a large number of innocent civilians are caught up in the chaos and perish. One survivor, a young man, loses his entire family. A few months later, the embittered survivor decides to take action and exact revenge; his target is the pilot of an AC. That pilot is simply known as ""Hustler One"", and he pilots the AC around which events on that tragic day played out. In order to discover more and track down his quarry, the young man seeks out recruitment with the Ravens' Nest. And so, another Raven enters the fold…","[1, 18]",1751955693,https://www.igdb.com/games/armored-core-master-of-arena,"[19657, 339288, 19656]",772a898d-c277-5e4f-695d-f319b2717500,0,[176420],"[178927, 178928]","[50049, 142135, 252255]",918086400.0,"[329211, 329212, 329213]","[19428, 55038, 4144, 105269, 107318, 103301, 20816, 68286, 1346, 1404]",,"[1, 18, 268435461, 536871026, 536871079, 536871470, 536871487, 536872352, 536872360, 536873455, 536875046, 536875284, 536875453, 536875559, 536875829, 536876240, 536877744, 536883620]",[155491],,[804],"[67543, 215167]",63.0,1.0,,69.61528434874964,8.0,,76.23056869749928,7.0,[5572],,,,,[331210],,,,,,,,,,
296943,376420.0,1712798088,,[1],[12],"[577, 911, 9174, 17292, 18055, 41781, 46709]",Iron Hunters,,[6],[3],[703681],"[1300122, 1300124, 1300129, 1300133, 1300134, 1300137, 1300139, 1300141]",iron-hunters,"Hunt down war criminals hidden in the galaxies! But be careful, the planets that hide them are as dangerous as themselves. Iron Hunters is an action roguelike bullet hell where you will control, evolve and assemble your Mechs to hunt down criminals using a variety of weapons and synergies.","[1, 18]",1748398331,https://www.igdb.com/games/iron-hunters,[629834],2c85cd9a-3b0f-0e66-9375-38f62ab5a818,0,,[135134],"[2906009, 2889716]",,,"[105269, 55038, 25311, 107318, 57372, 54775, 25636, 96217, 113109, 89550]",,"[1, 18, 268435468, 536912693]",,"[972597, 972598, 1211812, 1211813, 1211814, 1211800, 1211801, 1211802, 1211803, 1211804, 1211805, 1211806, 1211807, 1211808, 1211809, 1211810, 1211811, 1211815, 1211816, 1211817, 1211818, 1211819, 1211820]",,,,,,,,,,,,,,,,,,,,,,,,,,
221043,254371.0,1665269268,,[1],"[31, 32, 34]","[78, 343, 1961, 3586]",Horny Elves and a Moral Orc,,[6],[5],[395510],"[900078, 900080, 900079, 900081, 900082]",horny-elves-and-a-moral-orc,ased on a 4-panel comic by Tomokichi about the only suvivor of the orc tribe and a pervert elf who gets aroused by the orc.,[42],1759802972,https://www.igdb.com/games/horny-elves-and-a-moral-orc,"[887975, 887976, 887978, 887977, 887979, 316877]",cb5f1a5e-d53a-3251-0996-5ce662c23dcb,0,"[109447, 109448]","[204701, 204702]",[2228506],1553817600.0,"[190362, 190363]","[67166, 22472, 19785, 59173, 28465, 22425, 59046, 22422, 75900, 22426]","In the past, orcs were once feared for pillaging villages and raping the women however they pleased. After the Orc and Elf War, all but one orc was eliminated. Donovan, the last surviving orc, vowed to the Goddess that he would never have sex with an elf. To guarantee that Donovan stays the course, a curse was placed on him: if Donovan was to fuck an elf, he would die. Since that day, Donovan has kept his vow for years, living a quiet and honest life thereafter. Unfortunately, these quiet days came crashing down when two horny elf sisters, hungry for orc cock, happened to find him. Myshla and Eymie want nothing more than to be ravaged by an orc and they're willing to go as far as raping Donovan to make it happen. Thus begins Donovan’s desperate battle for his life as he tries to avoid the sisters’ temptations.","[42, 268435490, 536870990, 536871255, 536872873, 536874498]",,"[1397639, 1397640, 1397641]",,,,,,,,,,,[2465],,,,,,,,,,,,,,,
306842,391892.0,1719340143,,,,,Hobo Life: Greg's Christmas,233.0,[6],,[608151],[1347351],hobo-life-gregs-christmas,"Someone has stolen all the crack in the city, so you team up with the Brick Guy and try to find a way to bring happiness and crack across the city once more.",,1756997222,https://www.igdb.com/games/hobo-life-gregs-christmas,[648291],6541f7b7-ac4f-7cff-2202-2221bda35468,5,,,,1639785600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176091,186684.0,1634175837,,[1],[12],,Kingdom Hearts HD 2.8 Final Chapter Prologue: Cloud Version,,[130],,"[341779, 337754]","[712215, 712216, 712217, 712218, 712219]",kingdom-hearts-hd-2-dot-8-final-chapter-prologue-cloud-version,"KINGDOM HEARTS HD 2.8 Final Chapter Prologue features 3 magical experiences, all leading up to KINGDOM HEARTS III:
KINGDOM HEARTS Dream Drop Distance HD: A full-HD remaster. Sora and Riku take on the Mark of Mastery exam in preparation for their coming showdown with Master Xehanort.
KINGDOM HEARTS χ Back Cover (movie): A new HD movie that tells the mysterious story of the Foretellers from the series’ origins.
KINGDOM HEARTS 0.2 Birth by Sleep – A fragmentary passage – : A brand new episode that links to KINGDOM HEARTS III.",[1],1762048702,https://www.igdb.com/games/kingdom-hearts-hd-2-dot-8-final-chapter-prologue-cloud-version,[762949],206b6463-4f3c-f3f1-fa75-b6716507f85b,0,[100112],[63550],"[2657994, 2657984, 2562727]",1644451200.0,"[267146, 267147]","[25636, 57372, 111835, 113636, 54775, 96217, 106987, 28309, 115280, 81249]",,"[1, 268435468]",,"[505382, 505383, 505384, 505385, 505387]",,"[55183, 52299, 90775, 119373]",,,,,,,,,,,,[187460],,,,,14159.0,Cloud Version,,,,,,
196638,216298.0,1649414576,[116],"[1, 3]",[5],"[1450, 24813, 27517, 32735]",Quake: Forgotten Sepulcher,333.0,[6],,[524809],,quake-forgotten-sepulcher,"Huge and intricately detailed map set in a medieval swampy environment. Loosely based on E1M3. New monsters, new textures, a new soundtrack, another great ""sock"" map pack. This map pack requires Arcane Dimensions to work (included) and should last an experienced player one hour of playtime.","[1, 19]",1757388421,https://www.igdb.com/games/quake-forgotten-sepulcher,[587812],20d7024e-b8a3-6b45-8149-1dd08df414cd,5,,,,1497657600.0,,"[520, 111130, 95340, 25646, 119177, 18225, 106805, 19164, 28751, 55038]",,"[1, 19, 268435461, 536872362, 536895725, 536898429, 536903647]",[66380],,,,,,,,,,,,,,,,,,,,,,,,,,,
367919,489079.0,1758051705,,,[31],,Homeless Story 2: Police Mayhem,,[6],,[804443],"[1641388, 1641389]",homeless-story-2-police-mayhem,Homeless Story 2: Police Mayhem is a third person adventure. This is a sequel to the legendary game Story of a Homeless. Find out how the story of our beloved homeless Artyom ended. Feel all the hardships of a homeless person's life.,[27],1762755621,https://www.igdb.com/games/homeless-story-2-police-mayhem,[872331],6c88b771-b5fb-9eb3-c6b3-f7612f1ee2ac,0,[186586],,"[2126245, 3106053]",1633564800.0,[346739],,,,,"[1376179, 1376178]",,,,,,,,,,,,,,,,,,,,,,,,,,
295734,501717.0,1712275574,[1251],[1],"[9, 13, 32]","[1624, 23306]",Undusted: Letters from the Past,,"[6, 130]",[4],"[810123, 810124]","[1293372, 1293383, 1293392, 1293402, 1293412, 1293421, 1293425, 1293429]",undusted-letters-from-the-past,"Undusted: Letters from the Past is a casual game focused on restoring dirty items to their pristine state. Use a variety of tools to return objects to their original appearance. As you clean each item belonging to the protagonist, reflect on the significance and stories behind them.",,1761891702,https://www.igdb.com/games/undusted-letters-from-the-past,"[830139, 896218, 830138, 628141]",e879f96a-568f-57b5-d702-5957c72ecc0c,0,[191807],[134428],"[2904220, 2899852]",1760313600.0,"[305839, 305840]","[65827, 55590, 31515, 36269, 29348, 17130, 18623, 37419, 17111, 87975]",,"[268435465, 268435469, 268435488, 536872536, 536894218]","[130845, 158354, 163147]","[964908, 964909, 964910, 964911, 989886, 989887, 989888, 989889, 989890, 989879, 989880, 989881, 989882, 989883, 989884, 989885, 993474, 993475, 1431829, 1431830, 1416266]",,"[222630, 222670]",,,4.0,,,,,,"[43914, 43915]",,,,,,,,,,,,,,,
69606,52553.0,1506585388,,[1],"[15, 33]","[359, 4285]",Warlords,,"[14, 13, 16]",,"[136784, 136782, 136783]","[444445, 444446, 444447]",warlords--1,"Warlords is a stratigic war game, fought out by eight different players, for the domination of the Kingdom of Illuria. It can be played by one to eight people, with the computer taking the remaining positions. The Kingdom of Illuria, after some severe internal disputes, has setthed under a sullen and uneasy peace. This truce has now disappeared, along with the arch-mage who imposed it. The eight empires of Illuria realize that this is their chance for total domination, a very unstable situation. Forces are being mobilized for conquest, and only one Supreme Warlord will prevail.

Your objectives in Warlords are brutally simple: to eliminate all organized opposition to your rule. To do this, you will have to control all eighty cities in the lands of Illuria, and thereby eliminate all seven opponents. There are many ways to achieve this, and brute force is just one of them. you might ally with dragons or wizards, or have your Heros search out and wield magical swords that will tip the battle in your favour. Clever military tactics and even economic warfare are possibilities too.",[1],1721938743,https://www.igdb.com/games/warlords--1,,68296f6b-7efa-9ade-541e-00f826c5c455,0,[16683],,"[1872034, 402527, 145933]",631065600.0,,"[95340, 25640, 34024, 119156, 43367, 36553, 113201, 56967, 87728, 34269]",,"[1, 268435471, 268435489, 536871271, 536875197]",,,[159],[71198],,,,,,[557],,,,,,"[154234, 281212]",,,,,,,,,,,,
349352,470540.0,1749707507,,[1],[30],"[1286, 2425, 42111]",Pinball Arcade: The Addams Family,196847.0,"[9, 48, 34, 6, 39, 14, 41, 46, 12, 49]",,"[767013, 767004, 767005, 767006, 767007, 767008, 767009, 767010, 767011, 767012]","[1581822, 1581823, 1581824, 1581825]",pinball-arcade-the-addams-family,,,1752082256,https://www.igdb.com/games/pinball-arcade-the-addams-family,,a7841e76-396c-4b28-5f8b-d4c55cab0175,1,,,,,[329151],"[89597, 22384, 71332, 228672, 112083, 107219, 107169, 112091, 9789, 106679]","The Addams Family (1992) is considered by many to be the best pinball table of all time, which is backed up by the fact that it broke all previous sales records for flipper games. Based on the movie of the same name released in 1991, this is a brilliant design from Pat Lawlor and Larry DeMar. All of the memorable characters and themes from the film are perfectly integrated into an incredible gameplay experience. Notable features include the first ever optical target bank, ball affecting magnets under the playfield and the 'Thing' hand that comes out of its box to magnetically grab the ball! The 'Thing Flips' is an exclusive Williams / Bally innovation. Using advanced artificial intelligence systems, the game learns to shoot the ball into the Swamp from the upper left flipper. 20,270 units of this table were produced.","[268435486, 536872198, 536873337, 536913023]",,"[1306420, 1306421, 1306422, 1306423, 1283233, 1283234]",,,,,,,,[358],,,,8.0,8.0,[166023],,,,,,,,,,,,
281185,352944.0,1703663161,[64],[1],[16],,Brute Wars,,[82],,[547163],[1213454],brute-wars,Assemble a team of animal warriors to battle to the top of Mt. Asio. Unique turn-based battle system. Strategy/puzzle hybrid with some RPG elements.,[1],1757257148,https://www.igdb.com/games/brute-wars,,28906363-7bad-6407-4f28-83131534f9ae,0,,,[2874518],1210118400.0,,"[113895, 100800, 28182, 87622, 57296, 294410, 228172, 203065, 185501, 181696]",,"[1, 268435472]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
342288,456636.0,1746137061,,[1],"[31, 32]",,Cryphora,,[6],,[738778],"[1523491, 1523492, 1523494, 1523495, 1523493]",cryphora,"A remote mountain cabin, a raging snowstorm, and the line between reality and madness begins to blur. Make difficult choices, explore surreal worlds, and confront what waits in the dark.","[19, 21]",1762687291,https://www.igdb.com/games/cryphora,[742077],b8bb051d-07e5-a270-ec94-aba28edc8320,0,,[166983],"[3022702, 3001225]",1745884800.0,[318772],"[111130, 55282, 26658, 120201, 13189, 27266, 25646, 25222, 87514, 109339]",,"[19, 21, 268435487, 268435488]",[148986],"[1237916, 1237917, 1237918]",,,,,,,,,,,,,,,,,,,,,,,,,,
39416,234144.0,1498127353,,"[1, 2]",[4],[32820],The Legend of Silkroad,,[52],[4],[672224],"[838897, 838898]",the-legend-of-silkroad,"The Legend of Silkroad is a 2D side-scrolling beat 'em-up game that puts players in the shoes of either the heroes Munmoo from Korea, Sochun from China or Jamuka from Mongolia. The adventure leads you along the Silkroad, with a total of twenty-five different enemies.

Each character has five attack skills and twenty different magical attacks. Along the way items can be found that replenish health as well as magic stones for different magic attacks. The game has nine regular stages and four hidden stages. It can be played solo or with a friend.",[1],1733213772,https://www.igdb.com/games/the-legend-of-silkroad,"[390125, 695474]",6645ac39-53b5-fa84-a8ba-a5be36a3d9f6,0,,,"[1915689, 1778273, 18696]",917827200.0,"[297939, 297940]","[89550, 103269, 109277, 101608, 76852, 113895, 114145, 103369, 100800, 103288]",,"[1, 268435460, 536903732]",[134369],[1127650],[8134],,,,,,,,,,,,,[251707],,,[20112],,,,,,,,,
126530,188331.0,1575276861,,[1],"[13, 15, 32]",,Global Aviation Dream,,,,,"[359177, 359176, 359178, 359179, 359180]",global-aviation-dream,"In Global Aviation Dream,you can build up your own airline company at any airport of this world. You can purchase or rent airliner,build up and manage your own airliner fleet,make your airliner's flight plan,operate your base hub,complete your route network,offer the best aviation transportation service for passengers and cargo owners...",,1758642475,https://www.igdb.com/games/global-aviation-dream,"[132914, 432815]",7ad3928d-4425-8593-b103-6fc134119b72,0,,[19965],"[1976450, 1836227]",,,"[65827, 36269, 55590, 31515, 33603, 33646, 51577, 17130, 17519, 18623]",,"[268435469, 268435471, 268435488]",,"[614255, 614257, 614256, 614258]",,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,
334151,442693.0,1741073382,[982],[1],[31],,One True Path,,"[163, 471]",[1],"[711695, 711696, 711697, 711698]","[1474672, 1474668, 1474670, 1474671, 1474673, 1474674, 1474677, 1474669, 1474675, 1474676, 1474678]",one-true-path,"An adventure mixing action and puzzles across fictional worlds featuring a mix of visual styles, genres and gameplay. These worlds are the creation of gamebook author Jack Stevenson, a best-selling but embittered writer whose mysterious murder kicks off a fantastical journey across dimensions to uncover the dark secrets behind his final masterpiece.",[1],1757952435,https://www.igdb.com/games/one-true-path,"[871059, 871060, 871061, 716428, 716427]",f121835f-2772-c4d7-e5a8-4b9a1ffe07c7,0,,[157967],"[2988874, 2949517]",1740096000.0,[310333],"[87622, 111130, 96217, 106987, 106805, 28309, 115280, 25646, 81249, 103303]",,"[1, 268435487]","[142105, 142106, 142107, 142108, 142109]","[1193178, 1193179, 1193180]",,,,,,,,,,,,,,,,,,,,,,,,,,
